Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
20080,3,0,3,0,1,RT @maya_hampton: @whateverduuude ily ur a bad bitch
20092,3,1,2,0,1,RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...
20094,3,0,0,3,2,RT @mediacrooks: Report what u want. But physically chasing/hounding is uncivilised.. @AdityaRajKaul ..Also in case of Bansal/Gadkari @anil&#8230;
20097,3,0,3,0,1,RT @memethagreat_: When you know you dealing with hoe &#128583;
20098,6,0,6,0,1,"RT @metroadlib: Amanda wants Fizz to protect her.
This dude told yo ass on MULTIPLE occasions to let this bitch be."
20112,3,0,3,0,1,RT @miilkkk: All these forms and bitch you still don't get what I'm saiyan http://t.co/FgwRoG4TPu
20115,3,0,3,0,1,"RT @miilkkk: bitches came over, yeah we threw a party http://t.co/t0wnbyvLrZ"
20123,3,0,0,3,2,"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching."
20131,3,1,2,0,1,"RT @misstannaebaby: Niggas all about sex now days. Unlike you bitches, i jus want somebody who gone better me as a young women&#58400;"
20139,3,0,1,2,2,RT @mjxcx: Teachers trying to pronounce ghetto names on the 1st day of school.... https://t.co/8CjuAVL3Ct
20145,6,0,6,0,1,RT @moneygang_ROD: Musty pussy maggot bitches tryna lick my sac for riches. @OGMaco Fuckemx3
20147,3,0,0,3,2,RT @monogrammedprep: God is a Yankees fan. #FarewellCaptain
20148,3,0,3,0,1,"RT @moose_chocolate: As grandma used to say, ""stop being a whiny little bitch and eat the fucking gluten""."
20152,3,0,0,3,2,RT @most_DUEP: I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.
20156,3,0,0,3,2,RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy
20161,3,0,3,0,1,RT @mwootey420: Chael P suplexin motherfuckers on their domes and shit
20164,3,0,3,0,1,"RT @n1irving: &#9749;&#128056; this isn't tea anymore ""@ChickenColeman: How do bitches ""Peep everything"" but still getting cheated on something not addin&#8230;"
20167,3,2,1,0,0,RT @natal_mendoz: Whore slut cunt bitch nigga
20177,3,0,3,0,1,RT @neni_loves: Jk I'm above the Influence guys &#128524;&#128591; I'm a graduated D.A.R.E ass bitch &#128524;
20180,3,0,2,1,1,RT @netanyahu: PM: Last night this incitement was translated into the murder of a father traveling w/his family to celebrate the first nig&#8230;
20183,6,0,6,0,1,RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches
20197,3,0,3,0,1,"RT @nikkilenn: I promise, the last thing you wanna do is be a bitch to my sister in front of me. Don't poke the lion .."
20200,3,0,1,2,2,"RT @nobeynobe: ""@Markie__Marc: https://t.co/mXGcCcahSC"" trash"
20209,3,0,3,0,1,"RT @nrana777: girl logic: ""if I say bye I don't actually mean it""

then don't fucken say bye you dumb bitch."
20218,3,0,3,0,1,"RT @obscurespinosa: I see people tweeting ""what if the purge comes to my city"" bitch the purge ain't no tour"
20230,3,0,3,0,1,"RT @oh_sh1t: Damn, I got bitches *kanye voice*"
20239,3,0,3,0,1,"RT @omfgarsal: hoes be like ""i'm a virgin"". http://t.co/NriPMCPnge"
20240,3,0,3,0,1,"RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;"
20250,3,0,0,3,2,RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole
20252,6,1,5,0,1,"RT @ovgenocide: First off, fuck your bitch. And the click you claim."
20257,3,0,3,0,1,RT @paigelebeau1: It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;
20271,3,0,0,3,2,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away"
20276,3,0,3,0,1,"RT @petertrvjillo: Listen here you beautiful bitch, I'm about to fuck you up with some truth."
20281,3,0,3,0,1,"RT @philiciaaaa: mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.&#8230;"
20287,3,1,2,0,1,"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea"
20291,3,0,3,0,1,RT @popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too
20297,3,1,2,0,1,RT @prettychels__: I hate a dumb bitch.
20308,3,0,3,0,1,RT @pro_failure: My favorite childhood memory was when my mom found my stash of 30 Xanax then was slightly less of a bitch for exactly one &#8230;
20311,6,1,3,2,1,"RT @psjohnson23: The problem with retard liberals is they think Supply &amp; Demand means ""Supply me with everything I Demand."" #VotingMatters"
20314,3,0,3,0,1,RT @que: I know u dawg hoes bck in style
20315,3,1,2,0,1,RT @quecaine: white bitches love cocaine
20318,3,1,2,0,1,RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN
20321,3,2,1,0,0,RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
20329,3,0,3,0,1,RT @randypop84: U bitches ain't paying my bills......so FUCK YOU
20330,3,0,0,3,2,"RT @rappersaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http:/&#8230;"
20332,3,1,2,0,1,"RT @rappersaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome."" http://t.co/ImPo02Ge65"
20335,3,0,3,0,1,"RT @rbomem: @viva_based broke, no even though Obama is working on it, bitch, no I got something between so no"
20336,3,0,0,3,2,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf
20341,6,0,6,0,1,RT @rebelGANJA: &#8220;@1BookieG: Idk why I love skinny girls&#8221; they got good pussy &#9994;
20342,3,0,3,0,1,"RT @rebellious_midy: @wheeler_kashhh lol oh godddddd , bitch is you really coming &amp; how late you gon be lls"
20350,3,0,1,2,2,RT @renegadecut: Video: Renegade Cut: Snowpiercer &#8212; An analysis of Bong Joon-ho&#8217;s sci-fi action film. Topics include... http://t.co/YNT9zS0&#8230;
20355,3,0,1,2,2,RT @rhythmixx_: &#8220;@aliyahgrubb: Kanye West is a costume not a mock of a race.&#8221; girl I hate to do this but Kanye is a human not a costume but&#8230;
20356,3,0,3,0,1,RT @rhythmixx_: @Weyheymariam @jaymcnuggets that's how I drive you bitch http://t.co/drK5C0txtQ
20362,3,0,2,1,1,RT @right_in_the: pussy
20364,3,0,3,0,1,RT @rihanna: I ain't got no type...bad bitches is the only thing that I like
20374,3,0,0,3,2,"RT @robertbevan77: It's like The Walking Dead, but with less Carl and more talking birds. ZOMBIE ATTACK!!! http://t.co/UOCsPyksSC http://t.&#8230;"
20385,3,0,0,3,2,"RT @russnelligan: .@KarynPolito declares victory by introducing ""our next governor, Charlie Baker"" @CharlieForGov #wcvb http://t.co/HYkWrVD&#8230;"
20386,3,0,0,3,2,RT @russnelligan: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb http://t.co/LMerSj8sTi
20397,3,0,3,0,1,RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;
20404,3,0,3,0,1,RT @samAfuckingA: I wish I was a bird so I could constantly shit on the people I hate! :)
20406,3,0,2,1,1,RT @samzbikowski: @TonyJRodriguez dude I had a video of these birds at my work fuckin
20409,3,2,1,0,0,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP
20417,3,0,3,0,1,RT @savannacurry_: yelling my feelings about self centered not to think for themselves bitches is gr8
20420,3,0,3,0,1,"RT @savingthesehoes: bitch text me goodmorning first, or something."
20424,3,1,2,0,1,RT @schooIgirI: I say nigger with love
20430,3,1,2,0,1,RT @scotty160: I blatantly believe that men look creepy as shit with a ghetto ass mustache
20433,3,0,1,2,2,"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers."
20436,3,0,2,1,1,RT @seansteiger31: Sometimes I listen &amp; revisit them old albums often as I can &amp; skim through all them bitches to make sure I keep up with &#8230;
20438,3,0,0,3,2,RT @sepinwall: Day 2 of FXX&#8217;s Simpsons marathon &#8212; &#8220;Bart&#8217;s Dog Gets an F&#8221; to &#8220;Last Exit to Springfield&#8221; &#8212;&#160;will be the best consecutive 24 ho&#8230;
20445,3,0,3,0,1,RT @shantybear: bitch do I entertain you? Cause you always seem to be in my business
20455,3,0,3,0,1,RT @shitballshonkey: I watched my followers drop like flies when they started seeing shit that made them upset lol take salt bitch
20456,3,0,3,0,1,"RT @shonni__: My momma talm bout 'these kids party more than their parents ' &#128530; TF duh, why would you think it's ok for you to pussy pop at &#8230;"
20460,3,0,3,0,1,"RT @silent_musings: Happy Monday bitches. Just wanted you to know, ""yes you can"" Don't ever fucking forget how amazing and strong you are."
20463,3,0,0,3,2,RT @simplyforkicks: Quan helps everyone out with random questions and computer stuff but no one can oop him GRs?! Something ain't right abo&#8230;
20464,3,0,3,0,1,"RT @sisssyhaymaan: If you brush off a guys compliment just because you have a boyfriend, you're a bitch"
20465,3,0,2,1,1,"RT @skankymunter: Pissed in shower, now checking for yellow legs."
20468,3,0,3,0,1,"RT @skyereyes_: &#8220;@Feebito_23: Lol this is why I don't fuck with so many bitches&#8221;don't call her a ""bitch"""
20471,3,0,3,0,1,RT @skyereyes_: If that's what makes these fat bitches sleep at night &#128564;
20472,3,0,3,0,1,"RT @slbgng_eddie: &#8220;@cristinacetino: @slbgng_eddie shit nigga don't complain. Now you got room for hella nudes from hoes&#8221; 

Trueeee, I'll hy&#8230;"
20482,3,0,3,0,1,RT @sofancyy_: A hoe gone be a hoe &#128564;
20490,3,0,0,3,2,RT @sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos
20492,3,0,3,0,1,RT @souljaboy: @kmichelle beef? Bitch ur pussy smell like beef &#128169;&#128514;&#128514;&#128514;
20498,3,0,0,3,2,RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt
20500,3,0,3,0,1,"RT @splitsecond84: I got Twitter, Facebook, &amp; Instagram.. The Fuk Yuh Mean ""send u a pic ?.. bitch you better Download my avi"
20502,3,0,0,3,2,"RT @sportswithjohn: Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &#8230;"
20503,3,0,0,3,2,RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes
20519,6,0,6,0,1,RT @strapdafool: Naw deez ain't no 24s hoe u gota add 4 mo ...#str8up
20524,3,0,3,0,1,RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget &#128514;&#128514;
20525,3,0,0,3,2,"RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173 
Charlie understood &#128299; how to keep those percentages &#128201; lower.. http://t.co/&#8230;"
20528,3,0,3,0,1,RT @sweetalliee: a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g&#8230;
20530,6,0,0,6,2,RT @syd_renae: @2014Alyssa I have a pink fuzzy one &amp; a silky silver one. Bathrobes are a wonderful thing &#128129;&#128526;&#128525;
20533,3,0,3,0,1,RT @tKOs_way: Cumming in her pussy was love
20538,3,0,3,0,1,RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd
20540,3,0,3,0,1,RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot &#9825;&#9825;
20543,3,0,0,3,2,RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer&#128525;
20546,3,0,3,0,1,RT @taylormrake: People beg to see women's bodies but the minute they're seen that woman is now a hoe oh okay
20547,3,0,3,0,1,"RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl&#8230;"
20548,3,0,3,0,1,"RT @taymaeGOTEM: Bitches tweets be like...

""I wanna suck some dick &#127814;"" 

then be like...

""&#9995; Chill it's just a song! "" 

bitch what song is&#8230;"
20551,6,0,6,0,1,RT @taysymonee: @1inkkofrosess that hoe so icy&#128557;&#128293;
20554,3,0,3,0,1,"RT @tbhjust: ""what are you twelve""

yeah on a scale of one to ten

bitch"
20559,3,0,3,0,1,"RT @teeaduh: ""so many hoes, it should be an ethnicity"""
20564,3,0,0,3,2,"RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it ... ""declared his allegiance to Anonymous'"" http://t&#8230;"
20565,3,0,3,0,1,"RT @thaboyrich: &#128073;&#128073;RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol"
20569,3,1,2,0,1,RT @that_nigga_shad: @Visually_Gifted They sound like soulless cunts
20570,3,0,1,2,2,RT @thatgirlran: &#8220;If your 15/16 ACT like your those ages not like your 20. Its not cute.&#8221; That awk moment when I thought this tweet was abo&#8230;
20572,6,0,5,1,1,RT @theARTofTriLL: Dolph in this hoe... Bout to rock dj holiday show!!!! #memphis
20573,3,2,1,0,0,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe
20576,3,0,3,0,1,RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy
20577,3,0,2,1,1,RT @theROYALlife: Ha ha real name is Ha'Sean &#128530;&#128530; where y'all get these ghetto ass names from?
20587,3,1,2,0,1,RT @thebootycluh_: &#8220;@_xoxoMOOKY: Why do niggas settle for easy bitches ? Like don't y'all wanna bitch that challenges you to better yoursel&#8230;
20588,3,0,3,0,1,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what. &#128152;
20589,3,0,3,0,1,RT @thecoreyholcomb: All these bitches somewhere coughing like a mug http://t.co/Pow2SHkwIz
20592,3,0,3,0,1,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&#8230;
20593,3,0,3,0,1,RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch
20595,3,1,2,0,1,RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck
20598,3,0,3,0,1,RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing &amp; da thousands r gone they sett&#8230;
20604,3,0,3,0,1,"RT @thefrogod: Dat shit trash

&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;"
20607,3,0,3,0,1,"RT @thejudyann: And if you ain't a hoe, get up out my trap houseeee!"
20615,3,0,3,0,1,RT @thesexiertwin: Making today my bitch &#128520;
20617,3,0,3,0,1,RT @thewhite_gucci: This bitch just blew my high and i was high off all of these drugs
20621,3,0,3,0,1,"RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, you're my everything to you're nothing."
20625,3,0,3,0,1,"RT @thisdayinmetal: Apr 29th 1997 @WASPOfficial released the album ""Kill.Fuck.Die"" #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal http&#8230;"
20630,3,0,2,1,1,RT @tiaramescudi: I hate when bitter bitches try to take away someone's happiness.
20631,3,0,3,0,1,RT @tiathegawd: bitches be trying the wrong bitches &amp; don't even be knowing..
20634,3,0,3,0,1,RT @tictacsforsex: If your girlfriend doesn't like that bitch. You don't talk to that bitch.
20640,3,0,1,2,2,RT @tishforprez: that pointy nail game is for da birds.
20653,3,0,0,3,2,"RT @tonymoore: Found cheese cracker sandwiches in the cabinet, a year expired. Ate them anyway. If I die tonight, these will be the worst l&#8230;"
20657,3,0,0,3,2,RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S
20660,3,0,0,3,2,RT @tracksideonline: There will be track sweeping during this yellow.
20664,3,0,3,0,1,RT @trapgrampa: I fucked ur bitch after I got bingo
20668,3,0,3,0,1,"RT @trayn1gga: 1? Smh &#128514; RT @WombRaider773: &#8220;@HOFSportsTalk: Yoo &#128514;&#128514; http://t.co/4SqZ7Tvp4v&#8221;

What a fuckin EGO bust. #pussy"
20669,3,0,1,2,2,RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too
20671,3,0,3,0,1,RT @treszTHEbest: It's all they know RT @SMCo71: you bitches never gonna b happy following these social sites
20672,4,0,4,0,1,"RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth, bitch."
20674,3,0,3,0,1,RT @treymcgruder233: @22EdHam what you still doing up my nig
20679,6,0,6,0,1,RT @tristabee: you used to be the shit but now you ain't shit bitch
20683,3,0,3,0,1,"RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today

Keisha: Bitch I don't got kids

Jen: not no more bitch I swallowed em http://t&#8230;"
20696,3,0,2,1,1,RT @twayne1010: Charles Manson's fiancee will have a difficult time planning their honeymoon. Charlie can't surf.
20703,3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess
20705,3,0,3,0,1,"RT @uMadddt: Claw that ass! 
@CoreysTweetnAss: when u see that bitch who was talkin shit on twitter in public... http://t.co/yyQ2d6JujD"
20706,3,2,1,0,0,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?"
20722,3,0,3,0,1,"RT @versacecum: bitches be like ""&#9749;&#128056;"" but still be in everybody's business"
20726,3,0,3,0,1,RT @versaceezy: she said &#8220;i want a man who can pick me up during sex&#8221; bitch you lucky i picked you up at all gas prices high as hell
20730,3,0,0,3,2,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;
